round_epochs,val_acc,val_loss,loss,acc,activation,optimizer,batch_size,last_activation,hidden_layers,first_neuron,dropout
19,0.4592000000317891,1.532031059964498,1.5849846383231028,0.43471428567341397,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,128,softmax,0,128,0.4
15,0.4687999999205271,1.5308023947397869,1.4646339651652744,0.4810285715375628,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,256,softmax,2,512,0.2
19,0.41380000001589456,1.6734713502883911,1.770588541003636,0.3573142857210977,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,64,softmax,1,512,0.4
15,0.3952666666825612,1.684824806022644,1.7607618156705585,0.3609714285509927,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,64,softmax,2,256,0.3
18,0.44226666666666664,1.5869631596247356,1.6872341896874563,0.39674285712923324,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,64,softmax,2,256,0.5
9,0.4558666666348775,1.584990837287903,1.4392277679715837,0.4932857142993382,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,128,softmax,0,256,0
4,0.24066666665871939,2.0191838638941446,2.099859354019165,0.20088571429252625,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,64,softmax,1,128,0.4
7,0.4116000000158946,1.6359392890294393,1.7174216226032801,0.38394285714285714,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,128,softmax,0,512,0.5
21,0.491600000111262,1.5126729833602905,1.3792214597157069,0.5119428571905409,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,256,softmax,1,256,0.1
26,0.4690666666666667,1.5073139875411987,1.5765795227595738,0.4354571428503309,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,128,softmax,2,256,0.5
15,0.47539999996821086,1.4856862910588582,1.4238586992263793,0.49354285712242124,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,128,softmax,1,256,0.1
17,0.44953333333333334,1.5618978560765584,1.609815753882272,0.4210571428639548,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,64,softmax,2,256,0.4
15,0.46540000007947285,1.524876602935791,1.4270772703443255,0.49500000001362393,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,256,softmax,1,512,0
17,0.47419999992052714,1.494417455927531,1.4818211428506034,0.4752000000544957,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,256,softmax,2,512,0.3
15,0.4534000000158946,1.582399303181966,1.6175913170678275,0.4194571428503309,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,64,softmax,1,256,0.4
11,0.3447333333174388,1.8095570985794067,1.9283649966376168,0.27905714286395483,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,64,softmax,2,128,0.3
9,0.4366666666348775,1.6077966372172037,1.5985979197910853,0.4322571429048266,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,256,softmax,1,256,0.2
8,0.30473333333333336,1.9002580890019736,2.0054296474456788,0.23794285712923322,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,64,softmax,2,128,0.4
13,0.4213333333492279,1.6546766677856446,1.6001266715185982,0.4373142857142857,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,128,softmax,0,128,0
14,0.47040000001589455,1.5083723258336386,1.4578892145974296,0.4853428571496691,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,128,softmax,2,256,0.1
17,0.435999999888738,1.5936875041325886,1.6243889907291957,0.41777142854418076,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,256,softmax,0,256,0.2
11,0.4383333333492279,1.6066062476476033,1.4980423667635236,0.4706571428639548,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,128,softmax,1,256,0
11,0.37899999998410544,1.7585620672225952,1.8537824197769166,0.3185714285509927,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,64,softmax,0,256,0.3
19,0.47060000003178915,1.5219421767552694,1.4401868661335537,0.49185714289120264,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,256,softmax,1,512,0.1
13,0.4643333333651225,1.5456053663253784,1.5154194814954485,0.4573428571496691,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,64,softmax,2,256,0.2
17,0.4775333333969116,1.5107389091491699,1.4938536989756992,0.4732571428571429,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,256,softmax,1,256,0.3
31,0.4233999999364217,1.6459316574732463,1.6899694996152606,0.39079999997275217,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,256,softmax,1,128,0.2
17,0.4834666666507721,1.4607664220174155,1.3656734706333706,0.5159714285850525,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,128,softmax,1,512,0.1
23,0.4609333333969116,1.5345721491495767,1.5395302135740008,0.45200000006130764,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,256,softmax,1,512,0.2
23,0.42373333333333335,1.6394097569783528,1.6670273323876517,0.4009428571496691,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,64,softmax,0,256,0.2
17,0.4450666666984558,1.5697396312713623,1.4754929948534283,0.4785999999863761,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,128,softmax,2,128,0
19,0.4781333333651225,1.5526796717325846,1.4697754032952446,0.4810857142652784,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,128,softmax,0,512,0.3
15,0.43846666666666667,1.8530191212336222,1.7040127267020089,0.39037142857824053,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,64,softmax,1,512,0.5
23,0.44386666665077207,1.6038983624140422,1.6024958683831352,0.42425714289801464,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,128,softmax,2,256,0.2
26,0.48966666666666664,1.8285522196451822,1.4728546499797277,0.4733142857551575,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,128,softmax,0,512,0.4
16,0.41786666674613954,1.6413770405451458,1.6559436281476703,0.40245714282989503,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,256,softmax,0,128,0.1
17,0.48000000003178916,1.5266090496699016,1.4884414231164116,0.4704857142925262,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,128,softmax,1,512,0.3
12,0.4133999999841054,1.6414277178446453,1.6874899725505283,0.39462857140813556,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,256,softmax,1,256,0.2
10,0.4362666666666667,1.5966937196731568,1.6162426982334681,0.42131428572790963,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,64,softmax,0,256,0.3
15,0.4302000000158946,1.6169880445480347,1.6025585230691093,0.42717142859186447,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,128,softmax,2,256,0.1
23,0.44306666652361554,1.58806329981486,1.6183778645924158,0.42402857148987905,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,256,softmax,2,256,0.2
19,0.3866,1.727372551981608,1.801110034615653,0.3434571428707668,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,64,softmax,1,128,0.2
12,0.4532666666825612,1.5767698258082072,1.5622239298684257,0.44574285719054085,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,256,softmax,1,256,0.3
19,0.411,1.6793411520004273,1.806366227558681,0.34588571427209036,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,128,softmax,0,512,0.5
16,0.46413333319028216,1.5206225526173909,1.523930487687247,0.4593999999591282,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,256,softmax,1,512,0.4
27,0.5032666666666666,1.4290523010889689,1.2841897504261561,0.5438571429797582,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,256,softmax,0,256,0.1
16,0.45286666679382326,1.5858886187871297,1.5928708375930787,0.43194285709517344,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,256,softmax,0,256,0.5
27,0.4715333333651225,1.5127112887700398,1.5319096322740828,0.45474285712242124,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,128,softmax,1,128,0.4
17,0.4415333333492279,1.6287163551966348,1.615750739479065,0.41965714285714284,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,64,softmax,1,512,0.2
15,0.4391333333333333,1.6412369916280112,1.6961117278780256,0.38974285714285717,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,64,softmax,1,512,0.5
19,0.39640000003178916,1.7167154134114584,1.757011525099618,0.35782857147625513,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,256,softmax,2,128,0.2
11,0.4306666666984558,1.6104975606918335,1.6802544589996338,0.3981428571360452,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,64,softmax,0,128,0.4
14,0.4073333334604899,1.6959658259709676,1.7537870934895106,0.36382857142175945,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,256,softmax,2,256,0.3
9,0.4382666666666667,1.583441567738851,1.6072901571273803,0.4271428571224213,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,128,softmax,0,256,0.3
18,0.33826666666666666,1.8245722748438518,1.9077121506282262,0.2945428571462631,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,64,softmax,2,128,0.2
8,0.2992666666507721,1.9059361825942993,2.0242459326062883,0.22237142855780465,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,128,softmax,0,128,0.4
18,0.46746666666666664,1.4935428378423055,1.4869383734294346,0.4711428571564811,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,128,softmax,1,128,0.2
22,0.45993333333333336,1.541383592414856,1.5958370373589652,0.43188571429252626,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,128,softmax,1,256,0.5
10,0.4526,1.5703640213012695,1.4700568946020944,0.47894285712923323,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,128,softmax,0,512,0
16,0.3667333333492279,1.8051410595575967,1.8785247499193465,0.3071142857279096,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,64,softmax,1,128,0.3
8,0.33386666655540465,1.90035527566274,1.9534231994901385,0.274,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,256,softmax,1,128,0.4
11,0.4538666666984558,1.5312448705037436,1.5422773158482144,0.4469714285850525,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,128,softmax,2,512,0.3
21,0.4796000000635783,1.4915715089162191,1.3148788341794695,0.5354571428162711,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,256,softmax,1,128,0
11,0.4654666666348775,1.5720146382013958,1.4197560470581054,0.49602857142857143,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,64,softmax,2,256,0
25,0.47113333344459535,1.5009263229370118,1.5117249458585467,0.4627428571973528,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,256,softmax,2,128,0.4
11,0.4622,1.5234911920547485,1.5297572801862445,0.45620000001362393,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,128,softmax,1,256,0.2
16,0.46280000001589455,1.5355208735783894,1.5565953100204468,0.4478857142857143,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,128,softmax,0,128,0.3
14,0.45326666669845583,1.6108611391067504,1.4899939001083373,0.4717714286123003,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,64,softmax,2,256,0
15,0.46673333333333333,1.5225319369633992,1.4406571173531668,0.4876571428775787,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,64,softmax,0,256,0.1
12,0.452400000111262,1.572720601463318,1.5855143374306815,0.43459999993869236,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,256,softmax,1,512,0.4
11,0.3636666666666667,1.8058478485743206,1.9235036712918963,0.2834571428707668,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,128,softmax,0,256,0.5
17,0.4588666666984558,1.5430833729426066,1.611096848324367,0.42305714287757873,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,128,softmax,0,256,0.5
22,0.49300000001589456,1.4459775126775105,1.3711817878995622,0.511,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,128,softmax,2,512,0.2
21,0.4677333331902822,1.5156994280497234,1.548096994318281,0.4458000000408718,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,256,softmax,0,128,0.4
19,0.4270666666825612,1.6195098839441935,1.684644867161342,0.39962857145581926,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,256,softmax,1,256,0.3
14,0.4608666665236155,1.5527930482228598,1.440534699167524,0.49168571432658603,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,256,softmax,2,256,0.1
13,0.38273333331743875,1.7331847078323364,1.7903069358280728,0.3529714285918644,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,128,softmax,2,128,0.2
20,0.48446666666666666,1.4887549087524414,1.3644370252064295,0.5153428571156093,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,128,softmax,0,256,0.1
9,0.4395999999841054,1.5928695024490356,1.5202287718091692,0.46414285714285713,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,64,softmax,0,256,0
17,0.4846,1.5152146323521931,1.4712586341312954,0.47668571430615014,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,64,softmax,0,512,0.2
24,0.4139333333492279,1.6738211332321167,1.7095176740646363,0.3826857142857143,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,128,softmax,1,128,0.2
9,0.4091333333492279,1.6965118746439616,1.7635476857594081,0.36288571429252625,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,64,softmax,0,512,0.5
20,0.478400000111262,1.4903618341445923,1.4613024633680072,0.48022857147625514,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,256,softmax,0,128,0.2
9,0.46013333333333334,1.571016311454773,1.4539729549680438,0.4887428571292332,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,128,softmax,1,512,0
26,0.40566666660308837,1.6926165893554688,1.7541735998971122,0.36231428567341395,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,256,softmax,2,128,0.3
22,0.49799999990463256,1.4660432076136272,1.2435568896429878,0.5622285714490073,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,256,softmax,0,512,0
16,0.44246666668256124,1.5861921262105305,1.5671538145065307,0.44508571434020994,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,256,softmax,2,256,0.1
12,0.4368,1.6049499513626098,1.6363810955320086,0.41685714284351894,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,64,softmax,2,512,0.2
10,0.4066666666507721,1.680153384399414,1.7454252555029732,0.3686285714217595,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,128,softmax,0,256,0.3
9,0.4524666666348775,1.5703994150161744,1.449625236238752,0.48197142857142855,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,64,softmax,0,256,0
16,0.4691333333492279,1.5132210836410522,1.5167154350825718,0.46165714289120263,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,256,softmax,0,256,0.3
9,0.43619999996821085,1.569298928642273,1.5361920631136212,0.45200000000681195,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,64,softmax,1,256,0.1
11,0.45580000001589455,1.5814522409439087,1.515049773652213,0.46351428570747377,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,64,softmax,1,128,0.1
13,0.4484666666666667,1.562246784210205,1.5860534281594412,0.4365142857687814,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,256,softmax,0,256,0.4
23,0.49066666673024495,1.4798200506210326,1.3788587332861764,0.5112571428843907,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,256,softmax,2,128,0.1
16,0.4725333333651225,1.5021282910029092,1.4963876704079764,0.46848571427890234,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,128,softmax,0,128,0.2
26,0.492400000111262,1.4745588431040446,1.2429531379427228,0.5634571429116385,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,256,softmax,1,256,0
25,0.49306666666666665,1.474871228090922,1.3358797446387154,0.5249428571156093,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,64,softmax,2,256,0.1
15,0.4673333333333333,1.5175897104899088,1.4717808182307652,0.4790000000136239,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,128,softmax,2,256,0.2
21,0.4537333333333333,1.5755647073109944,1.65645820614951,0.4055142857006618,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,64,softmax,2,128,0.5
13,0.3129999999523163,1.928155680847168,2.038359546661377,0.21731428572109768,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,256,softmax,0,128,0.5
27,0.4750000000158946,1.5021576378504435,1.4432849062783377,0.4896571428707668,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,256,softmax,0,256,0.1
11,0.36873333333333336,1.7774178758621215,1.8768222874777658,0.3094571428503309,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,128,softmax,2,512,0.5
10,0.46773333333333333,1.5445311131795247,1.4199578317369734,0.4957142857006618,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,64,softmax,2,512,0
14,0.4441999999841054,1.5847482582092285,1.568556794302804,0.44217142857142855,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,64,softmax,2,256,0.1
10,0.3011333333492279,1.9614116123835246,2.0218033544267926,0.2269142857142857,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,64,softmax,1,128,0.4
15,0.4273333333174388,1.6271563182195028,1.6636741310937064,0.40765714284351895,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,128,softmax,0,256,0.2
10,0.44,1.5575135834376017,1.6176827011653354,0.42474285714285714,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,64,softmax,0,256,0.3
12,0.4122,1.6724288574854533,1.6986853005000524,0.3913428571496691,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,128,softmax,0,256,0.2
12,0.44086666668256125,1.61419584757487,1.6219973417009625,0.42325714287757876,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,128,softmax,0,128,0.4
19,0.48226666668256124,1.4964354183197022,1.3340958721433367,0.5314285714285715,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,256,softmax,2,256,0
9,0.37800000001589457,1.736735634358724,1.8585415975570678,0.3169714285782405,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,128,softmax,1,256,0.4
18,0.48106666673024495,1.4835413312276204,1.3253524145943778,0.5318000000204359,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,256,softmax,0,256,0
6,0.2936666666030884,1.9721367638905842,2.0569250989641463,0.21025714284351893,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,256,softmax,1,128,0.5
28,0.4868666666984558,1.4688174852371216,1.2665181388037545,0.5512857142857143,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,128,softmax,2,128,0
23,0.4290666666507721,1.6390222134272256,1.7196694884981427,0.38291428572109765,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,128,softmax,0,512,0.4
11,0.46080000003178917,1.5289977391560872,1.4095116634368896,0.49802857142857143,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,64,softmax,1,512,0
9,0.3708000000158946,1.7623712158203124,1.7888475071498326,0.3537428571360452,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,128,softmax,2,128,0.1
18,0.4665333332538605,1.5277731632232665,1.493421596281869,0.47194285712923323,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,256,softmax,2,512,0.1
18,0.4857333333651225,1.4950201971054078,1.3889747270584107,0.5085999999863761,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,64,softmax,0,512,0.1
14,0.46446666679382326,1.529326893488566,1.473095622089931,0.4802285714830671,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,256,softmax,1,512,0.2
15,0.4144,1.6584420524597168,1.681244033568246,0.39242857140813553,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,64,softmax,2,256,0.2
17,0.44273333346048993,1.5750982501347859,1.6144708528791154,0.4245714285101209,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,256,softmax,2,256,0.2
10,0.436,1.5975657047907512,1.6203149058205741,0.4165714285646166,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,64,softmax,1,256,0.3
25,0.4291999999841054,1.6452767505645751,1.6767252029418944,0.3990000000340598,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,256,softmax,0,256,0.3
13,0.4475333333492279,1.5699868889490762,1.5322283273424422,0.4531142857142857,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,64,softmax,2,512,0.1
13,0.45279999996821085,1.598075657526652,1.5135694791521346,0.45848571425846646,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,64,softmax,0,128,0.1
14,0.4746,1.539401953824361,1.4271505101340158,0.4953714286940438,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,256,softmax,2,512,0.1
17,0.3394666665236155,1.8798847898483277,1.9939521020071846,0.24419999999659403,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,256,softmax,0,256,0.5
19,0.4619999998728434,1.5226282424290976,1.5522044014794485,0.44791428569384983,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,256,softmax,0,128,0.4
24,0.47339999996821086,1.4729279782613118,1.5399730361665998,0.44757142855780463,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,64,softmax,2,512,0.4
20,0.3989333332220713,1.6964442509969075,1.7899924924305508,0.35074285712242126,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,256,softmax,1,128,0.3
17,0.3883333333333333,1.7313803435643513,1.855179357119969,0.3226571428639548,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,128,softmax,0,512,0.5
29,0.5122000000953675,1.4371844535827636,1.2426105864661081,0.5620000000953674,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,256,softmax,1,512,0.1
14,0.40086666669845583,1.7085186040242513,1.810442817742484,0.34114285714285714,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,128,softmax,1,256,0.3
12,0.4598,1.5485781333287556,1.5235948350906372,0.4583999999591282,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,128,softmax,1,256,0.2
14,0.3942666666030884,1.724991470781962,1.8057104665483747,0.34802857139451165,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,256,softmax,2,256,0.4
36,0.4936,1.460735863939921,1.3244447798320225,0.5290857142993382,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,128,softmax,0,512,0.1
15,0.4471999999841054,1.5949691228866578,1.6390397911889212,0.41362857142175946,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,128,softmax,1,256,0.5
21,0.3760666666825612,1.7744616128921509,1.8888777064187185,0.30300000002043587,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,128,softmax,0,128,0.4
21,0.4658666666348775,1.5048322708129882,1.5489143681662423,0.448057142836707,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,128,softmax,2,128,0.4
22,0.45599999998410545,1.5531622933705649,1.5086912179129464,0.4632857142652784,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,64,softmax,2,512,0.1
20,0.38520000003178917,1.733382667350769,1.8043097186769759,0.34762857142175946,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,64,softmax,0,128,0.2
18,0.46500000003178915,1.5423099573135377,1.5262071848460605,0.45474285715648105,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,64,softmax,1,512,0.3
17,0.4602666666825612,1.5603503477096559,1.559338193811689,0.446142857163293,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,128,softmax,0,256,0.4
14,0.46399999996821084,1.5385827573140463,1.4075744107927595,0.5043428571428571,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,256,softmax,0,128,0
8,0.36,1.7935908294677734,1.8740420008795602,0.31137142856121064,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,128,softmax,2,128,0.3
20,0.44900000003178914,1.58153085231781,1.668819213431222,0.397800000006812,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Nadam'>,64,softmax,1,128,0.5
20,0.40360000003178914,1.7073621854146321,1.8114584681919643,0.3377428571428571,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,128,softmax,1,512,0.5
15,0.4224,1.6598301025390625,1.649348550442287,0.4069714285714286,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,128,softmax,1,128,0.1
10,0.4048666666507721,1.6689367664337158,1.7112906292506627,0.3865428572177887,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,256,softmax,0,128,0.2
14,0.4241999999841054,1.634547419166565,1.7080651482445852,0.3818571428503309,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,64,softmax,0,512,0.3
26,0.44446666679382324,1.5795427597681682,1.6610477088383266,0.40825714293207443,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,256,softmax,2,512,0.4
24,0.36873333333333336,1.8087994684855144,1.8976222534724645,0.29557142857824054,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,128,softmax,2,128,0.4
19,0.45286666657129926,1.5890272537867227,1.5998723627090454,0.4337142856870379,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,256,softmax,0,512,0.3
21,0.4349999999364217,1.627980342992147,1.5384501031058175,0.45708571432658607,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,256,softmax,2,128,0
11,0.34646666668256126,1.8508455144882203,1.9620667911529541,0.2677714285816465,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Adam'>,64,softmax,1,256,0.5
14,0.41893333326975507,1.6486561427434285,1.7253379472187587,0.38045714278902326,<function relu at 0x7fbfe1300268>,<class 'keras.optimizers.Nadam'>,256,softmax,2,256,0.3
15,0.46120000001589456,1.5415462949752807,1.5591059618268694,0.4452571428707668,<function elu at 0x7fbfe1300048>,<class 'keras.optimizers.Adam'>,128,softmax,2,128,0.3
